,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
TCGA-A2-A04N-01,-0.5923597,-0.5151035,0.90760696,-0.6017725,-0.6663911,-0.50954396,-0.77568305,-0.21071887,-0.059509516,-0.83024603,0.38261616,2.3897028,-0.61801887,-0.5671055,-0.64247394,-0.71605325,-0.7613768,-0.42820892,2.0136676,2.3221984,-0.602931,0.43640596,0.35461462,2.976914,-0.56663615
TCGA-A2-A04P-01,4.0990252,1.0003307,-0.58796155,-0.6017725,4.368178,3.5002937,1.4098252,-0.717415,-0.80818355,2.7496407,2.8328395,-0.5474391,-0.61801887,1.1290207,3.2079327,0.20754796,2.5251887,-0.43442425,-0.75283563,-0.86230004,0.856599,-0.8428531,3.489752,-0.92987394,-0.56663615
TCGA-A2-A04Q-01,3.1021876,0.9215688,-0.58796155,-0.6017725,3.1090915,2.5394711,1.4828349,-0.717415,-0.80818355,2.366831,1.9610972,-0.6836473,-0.46650308,0.78302974,2.693526,0.15714645,1.8804221,-0.43442425,-0.75283563,-0.86230004,0.54626286,-0.8428531,2.7990372,-0.92987394,-0.56663615
TCGA-A2-A04R-01,0.6541515,-0.15051839,3.9935641,2.191652,0.6163059,-0.33013827,1.7432338,0.45622206,-0.80818355,2.3612883,-0.5778888,-0.6836473,3.9244807,-0.5671055,-0.31070805,1.1961116,0.667414,-0.43442425,-0.75283563,-0.86230004,-0.602931,-0.8428531,-0.5982693,-0.92987394,-0.5601276
TCGA-A2-A04T-01,4.751543,1.6485252,-0.58796155,-0.6017725,5.471741,4.11355,-0.7000887,-0.717415,-0.80818355,3.6459103,3.4997275,-0.6836473,1.0938222,2.189746,4.9015455,1.3155913,2.8365602,-0.43442425,-0.14721644,-0.86230004,2.212598,-0.8428531,4.565726,-0.92987394,-0.56663615
TCGA-A2-A04U-01,4.6343555,1.2702122,-0.58796155,-0.6017725,4.6797204,4.370864,1.377216,-0.717415,-0.80818355,2.610649,2.6959987,-0.6836473,-0.43540347,0.7136614,3.2265868,0.9313693,2.058523,-0.43442425,-0.75283563,-0.86230004,0.57815087,-0.8428531,3.3340957,-0.92987394,-0.56663615
TCGA-A2-A04V-01,-0.5923597,-0.5151035,-0.58796155,-0.6017725,-0.6663911,-0.50954396,-0.77568305,1.5023831,0.7671311,-0.83024603,-0.5778888,1.3924414,-0.61801887,-0.5671055,-0.64247394,-0.71605325,-0.7613768,-0.43442425,1.4168755,1.2387778,-0.602931,0.85353595,-0.54672974,0.61243606,-0.3366937
TCGA-A2-A04W-01,-0.07934439,3.082596,-0.58796155,2.6842701,3.148896,0.345141,0.17210418,-0.717415,-0.80818355,2.58335,-0.4797283,-0.28802472,0.04564762,2.3017964,2.9397368,0.17990506,-0.7613768,0.38576004,-0.75283563,-0.86230004,3.2250772,-0.8428531,-0.030603051,-0.92987394,-0.56663615
TCGA-A2-A04X-01,0.01617819,2.510676,4.874483,3.533252,1.7719045,0.0048585534,4.3224783,-0.717415,-0.80818355,2.137001,-0.5778888,-0.6836473,4.0446234,-0.5671055,0.56637394,3.6261308,1.5349214,-0.43442425,-0.75283563,-0.86230004,-0.602931,-0.8428531,-0.5982693,-0.92987394,0.52132314
TCGA-A2-A04Y-01,0.003610313,0.74061304,4.3733034,1.9715111,0.8607568,-0.18077552,2.7307405,0.33909202,-0.80818355,2.962691,-0.5778888,-0.6836473,4.4481506,-0.5671055,-0.64247394,2.2271159,1.4921422,-0.43442425,-0.75283563,-0.86230004,-0.602931,-0.8428531,-0.5982693,-0.92987394,-0.3227566
