,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
MB-0660,-0.6575823,-0.6037261,-0.7180717,-0.60593295,16.816172,-0.7033461,-0.59559095,11.441606,7.921584,-0.78642064,-0.41068763,-0.55631673,27.022509,16.815569,-0.59414107,27.375463,-0.78019327,8.473624,23.671925,26.002096,12.630338,4.4705024,43.32895,13.329451,21.865326,-0.8959849,-0.67208356,-0.7874057,-0.66989857,10.113207,-0.5597817,-0.61657983,60.68014,-0.6837653,3.612213,-0.7351171,20.513449,-0.74241173,-0.6533173,25.968433,33.44547,8.746694,-0.7894923,34.07125,4.66234,-0.4920126,-0.72947526,21.786037,-0.5869863,-0.79652643
MB-0497,-0.6575823,-0.6037261,-0.7180717,2.6098006,-0.7906406,0.29386878,-0.59559095,-0.9187001,-0.6915894,-0.78642064,-0.41068763,-0.55631673,23.836252,26.49468,0.05786246,17.894934,-0.78019327,-0.0555436,10.493056,48.070663,6.653421,1.789156,52.418625,1.814495,1.5986602,-0.8959849,4.468511,-0.7874057,-0.66989857,-0.6416045,-0.5597817,-0.61657983,40.637405,-0.6837653,24.073568,-0.7351171,5.1754594,-0.74241173,-0.6533173,8.279572,18.15103,0.90481025,-0.7894923,9.485974,16.965563,-0.4920126,-0.72947526,4.1127234,-0.5869863,-0.45789784
MB-0434,-0.6575823,-0.6037261,-0.7180717,-0.60593295,11.886517,7.954343,-0.59559095,-0.9187001,22.278437,-0.78642064,-0.41068763,-0.55631673,25.694983,10.982369,20.20215,39.89462,-0.78019327,4.3402195,37.89987,33.477356,6.908705,7.106737,42.064907,21.98095,10.375679,-0.8959849,1.9474232,-0.7874057,-0.66989857,-0.6416045,-0.5597817,-0.61657983,56.827396,-0.6837653,6.4986553,-0.7351171,0.47521722,-0.74241173,-0.6405606,21.966986,26.886637,0.11557591,-0.7894923,37.320972,32.220234,-0.4920126,-0.72947526,9.832634,-0.5869863,-0.79652643
MB-0143,-0.6575823,-0.6037261,-0.7180717,-0.60593295,-0.7906406,4.69974,-0.59559095,-0.9187001,12.189115,-0.78642064,-0.41068763,-0.55631673,21.647827,16.783659,6.91525,28.77115,-0.78019327,-0.7169766,20.369087,36.942345,4.3538527,0.69123256,47.81572,12.876052,3.6180284,-0.8959849,10.6433525,-0.7874057,-0.66989857,-0.6416045,-0.5597817,-0.61657983,44.872055,-0.6837653,10.584358,-0.7351171,-0.69695127,-0.74241173,-0.6533173,13.78212,14.578758,-0.5945608,-0.7894923,19.20161,32.675045,-0.4920126,-0.72947526,2.1652315,-0.5869863,-0.7809436
MB-0513,-0.6575823,3.8132727,-0.7180717,6.9921083,-0.7906406,8.564951,-0.59559095,-0.9187001,10.7800255,-0.78642064,-0.41068763,-0.55631673,16.511278,15.673373,5.1438856,33.462357,-0.78019327,1.6196206,24.0551,37.63651,11.652662,-0.475894,47.599613,13.491458,3.3822575,-0.8959849,14.785762,-0.7874057,-0.66989857,-0.6416045,-0.5597817,-0.61657983,43.91964,-0.6837653,10.750252,-0.7351171,3.9571428,-0.74241173,-0.6533173,14.04894,13.363582,-0.5945608,-0.7894923,29.672724,34.535744,-0.4920126,-0.72947526,13.276083,-0.5869863,9.295404
MB-0541,-0.6575823,2.282755,-0.7180717,-0.60593295,-0.2995341,7.51589,-0.59559095,-0.9187001,18.807394,-0.78642064,-0.41068763,-0.55631673,20.660536,13.47705,13.498666,36.001614,-0.78019327,-0.7169766,31.041033,33.92123,6.4655657,4.273685,50.28696,19.536438,4.820746,-0.8959849,8.567389,-0.7874057,-0.66989857,-0.6416045,-0.5597817,-0.61657983,49.357323,-0.6837653,11.285282,-0.7351171,-0.69695127,-0.74241173,-0.6533173,15.407305,17.085945,-0.5945608,-0.7894923,27.183184,38.08608,-0.4920126,-0.72947526,5.0798364,-0.5869863,-0.79652643
MB-0653,-0.6575823,-0.6037261,-0.7180717,-0.60593295,17.150843,3.2619631,-0.59559095,-0.9187001,20.889975,-0.78642064,-0.41068763,-0.55631673,23.036549,13.508882,12.498219,42.63676,-0.78019327,1.1717968,30.230968,33.259655,5.7968774,10.171077,42.720337,20.842777,12.874509,-0.8959849,-0.67208356,-0.7874057,-0.66989857,2.5012434,-0.5597817,-0.61657983,62.58689,-0.6837653,8.208463,-0.7351171,3.439817,-0.74241173,-0.6533173,22.819923,31.043604,5.996956,-0.7894923,33.58933,23.056982,-0.4920126,-0.72947526,9.83511,-0.5869863,-0.79652643
MB-0455,-0.6575823,-0.6037261,-0.7180717,-0.60593295,12.945316,7.542964,-0.59559095,-0.9187001,28.3004,-0.78642064,-0.41068763,-0.55631673,20.598722,8.216288,26.395315,47.23808,-0.78019327,-0.47800326,49.803776,24.19924,3.7549343,11.014581,44.640667,31.016804,10.099652,-0.8959849,-0.67208356,-0.7874057,-0.66989857,-0.6416045,-0.5597817,-0.61657983,56.02202,-0.6837653,11.5678005,-0.7351171,-0.69695127,-0.74241173,6.8203473,22.88279,21.214214,1.6564631,-0.7894923,37.967327,41.117638,-0.4920126,-0.72947526,8.999567,-0.5869863,-0.79652643
MB-0384,-0.6575823,-0.6037261,-0.7180717,-0.60593295,-0.7906406,5.400232,-0.59559095,-0.9187001,12.137568,-0.78642064,-0.41068763,-0.55631673,20.484312,14.538219,8.859511,37.020515,-0.78019327,0.9702092,31.440357,29.892948,6.8943033,4.3754716,44.16637,17.615236,5.2428656,-0.8959849,9.18197,-0.7874057,-0.66989857,-0.6416045,-0.5597817,-0.61657983,43.981697,-0.6837653,8.20131,-0.7351171,2.522634,-0.74241173,-0.6533173,17.409369,13.8178835,-0.5945608,-0.7894923,27.08276,34.436222,-0.4920126,-0.72947526,7.1045775,-0.5869863,4.5620556
MB-0637,-0.6575823,-0.6037261,-0.7180717,-0.60593295,10.587066,5.314398,-0.59559095,-0.9187001,24.37938,-0.78642064,-0.41068763,-0.55631673,25.01519,10.801338,20.599941,38.51606,-0.78019327,-0.7169766,37.194553,33.62598,4.8153524,8.645483,48.07407,21.405317,10.26109,-0.8959849,2.4012878,-0.7874057,-0.66989857,-0.6416045,-0.5597817,-0.61657983,54.073563,-0.6837653,13.34729,-0.7351171,-0.69695127,-0.74241173,-0.6533173,21.771631,25.536856,-0.5945608,-0.7894923,32.67999,37.632687,-0.4920126,-0.72947526,7.621592,-0.5869863,-0.79652643
