,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
MB-0606,12.822518,18.309381,-0.6478273,-0.60639787,8.217913,6.134321,-0.70211136,-0.57840884,1.4623655,-0.72195256,-0.66562355,-0.6578974,-0.6501329,-0.7428774,-0.6771669,-0.8426017,-0.7419218,9.063164,3.7047894,7.4686995,6.903892,-0.619473,-0.7623849,-0.6691504,10.32836
MB-0666,0.528259,4.247238,-0.6478273,-0.4475021,1.6098878,-0.62914485,-0.70211136,-0.57840884,1.9277545,-0.72195256,6.4406857,-0.6578974,-0.6501329,-0.7428774,1.3558493,-0.8426017,0.8970325,0.89167994,9.176257,5.9252496,8.092609,8.716484,-0.7623849,-0.6691504,9.065218
MB-0598,-0.6336326,4.4246387,-0.6478273,8.419644,-0.762171,-0.62914485,-0.70211136,3.0580592,-0.6399554,-0.72195256,3.1216679,9.282359,-0.6501329,-0.7428774,15.766713,4.0424776,-0.7419218,-0.7743588,24.104548,4.260565,25.078707,26.667822,-0.7623849,-0.6691504,5.134179
MB-0453,-0.6336326,4.139371,-0.6478273,8.886163,-0.762171,-0.62914485,-0.70211136,4.1484046,-0.6399554,-0.72195256,2.323536,9.015178,-0.6501329,-0.7428774,16.334684,5.369311,-0.7419218,-0.7743588,21.921753,4.486092,22.73297,26.2828,-0.7623849,-0.6691504,5.2095957
MB-0138,1.643019,4.006518,-0.6478273,-0.60639787,2.7815535,-0.62914485,-0.70211136,-0.57840884,-0.6399554,-0.72195256,7.664115,-0.4628433,-0.6501329,-0.7428774,2.0391927,-0.8426017,0.23744488,1.603049,12.885322,8.404149,14.160475,11.223022,-0.7623849,-0.6691504,10.093544
MB-0579,1.7660336,3.5109892,-0.6478273,0.23994654,0.8431105,-0.62914485,-0.70211136,-0.57840884,-0.6399554,-0.72195256,6.513579,-0.6578974,-0.6501329,-0.7428774,2.143122,-0.8426017,-0.7419218,1.4371855,12.252432,5.9110703,13.954043,9.283541,-0.7623849,-0.6691504,6.620441
MB-0471,35.13732,45.586647,-0.6478273,-0.60639787,23.648249,16.23279,-0.70211136,-0.57840884,11.419516,-0.72195256,-0.66562355,10.268301,-0.6501329,-0.7428774,-0.6771669,-0.8426017,8.4557,26.093937,1.2716169,25.086721,-0.58285934,-0.619473,-0.7623849,-0.6691504,46.783012
MB-0619,-0.6336326,0.034522116,-0.6478273,5.7827854,-0.762171,-0.62914485,-0.70211136,0.3668958,-0.6399554,-0.72195256,4.6736465,5.334732,-0.6501329,-0.7428774,10.346689,-0.8426017,-0.7419218,-0.7743588,23.208956,2.592801,25.563463,19.962234,-0.7623849,-0.6691504,2.3673797
MB-0171,-0.6336326,4.3051643,-0.6478273,7.0346546,-0.762171,-0.62914485,-0.70211136,0.0058321953,-0.6399554,-0.72195256,3.5607414,7.9800897,-0.6501329,-0.7428774,12.017439,0.34977847,-0.7419218,-0.7743588,27.154638,2.5571623,28.09301,23.46608,-0.7623849,-0.6691504,2.7147152
MB-0310,-0.6336326,5.3936157,-0.6478273,7.9388695,-0.762171,-0.62914485,-0.70211136,0.6384239,-0.6399554,-0.72195256,3.1890888,11.8028555,-0.6501329,-0.7428774,15.86464,3.2451324,-0.7419218,-0.7743588,32.4005,3.371701,33.29832,30.84563,-0.7623849,-0.6691504,5.778295
MB-0621,-0.6336326,4.4456716,-0.6478273,8.590619,-0.762171,-0.62914485,-0.70211136,1.2190856,-0.6399554,-0.72195256,2.7165403,8.864648,-0.6501329,-0.7428774,14.165402,2.726305,-0.7419218,-0.7743588,27.015293,3.1463332,27.328789,24.237965,-0.7623849,-0.6691504,2.550525
MB-0614,-0.6336326,3.611259,-0.6478273,11.467419,-0.762171,0.5632803,-0.70211136,3.1559062,-0.6399554,-0.72195256,1.7759048,12.998545,-0.6501329,-0.7428774,20.342993,7.1305313,-0.7419218,-0.7743588,32.261086,4.2951355,32.717514,31.994797,-0.7623849,-0.6691504,5.305178
MB-0372,-0.6336326,-0.6668001,-0.6478273,24.514225,-0.762171,9.760294,-0.70211136,16.728144,-0.6399554,-0.72195256,3.380906,18.554173,9.794244,-0.7428774,45.010742,21.295952,-0.7419218,-0.7743588,35.695694,13.3100605,35.12946,40.949898,-0.7623849,-0.6691504,7.2346363
MB-0374,-0.6336326,2.1248167,-0.6478273,8.445997,-0.762171,-0.62914485,-0.70211136,2.358149,-0.6399554,-0.72195256,2.569243,8.255633,-0.6501329,-0.7428774,14.749288,2.7730892,-0.7419218,-0.7743588,23.599922,3.0267262,24.573652,23.203798,-0.7623849,-0.6691504,3.4227715
