,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
TCGA-A2-A0YF-01,0.34991854,0.0,9.583623,8.339169,15.991521,0.0,0.0,0.0,0.0,15.371866,0.0,28.704967,0.0,0.0,18.742315,15.8614025,0.0,13.721906,0.0,0.0,13.891227,15.224182,0.0,14.490755,16.080702
TCGA-A2-A0YG-01,18.192358,0.1324583,0.0,13.309125,20.68964,3.1459653,0.0,0.0,0.0,0.14294456,0.0,30.28432,0.0,0.0,21.493969,14.398299,0.0,0.0,0.0,0.0,6.6930285,0.0,6.631945,0.40744534,0.0
TCGA-A2-A0YH-01,16.271673,8.49132,0.0,15.581202,19.605839,0.0,0.0,1.33549,0.0,0.0,0.0,22.671728,0.0,0.0,28.121475,29.07452,0.0,0.0,0.0,0.0,8.037813,0.0,7.239311,0.0,1.0025327
TCGA-A2-A0YI-01,1.130705,0.44277817,10.7147,10.499962,18.890657,0.0,0.0,0.0,0.0,16.208391,0.0,14.156378,0.43200937,0.0,11.337652,4.2863016,0.0,5.5045967,0.0,0.0,11.820462,3.704619,0.0,9.208132,11.561559
TCGA-A2-A0YJ-01,33.55484,32.911686,0.0,0.0,17.119658,13.586051,0.0,0.0,0.0,0.0,0.0,7.9889197,0.0,0.0,36.19949,3.6220257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TCGA-A2-A0YL-01,3.7631671,0.35579574,5.9235644,8.884281,17.53091,0.0,0.0,0.0,0.0,11.162859,0.0,14.06929,0.0,0.0,10.152672,3.2594733,0.0,4.4407077,0.0,0.0,11.402995,1.6559135,0.0,7.6043253,9.150961
TCGA-A2-A0YM-01,31.899117,26.787323,0.0,0.0,20.635527,12.667168,0.0,0.0,0.0,0.0,0.0,7.677009,0.0,2.9993587,24.702528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.782852,0.0,0.0
TCGA-A2-A0YT-01,14.661592,3.5740259,0.0,16.929794,21.03521,0.0,0.0,0.0,0.0,0.0,0.0,32.758224,0.0,0.0,33.619957,31.476313,0.0,0.0,0.0,0.0,10.364262,0.0,2.703546,0.0,2.082443
TCGA-A2-A1FV-01,0.0,0.0,23.775032,2.059442,7.6581264,9.974335,0.0,0.0,0.0,16.796417,0.0,27.051346,0.0,17.976799,18.32698,6.4445043,0.0,5.8076754,0.0,0.0,0.0,26.791922,0.0,11.375644,3.9994192
TCGA-A2-A1FW-01,5.1182194,0.0,1.5864127,5.4212003,11.657613,13.749107,0.6132189,0.0,0.0,12.664901,0.0,36.332306,0.0,0.0,14.590666,12.099149,0.0,4.1553864,0.0,0.0,1.1611435,17.5595,0.0,13.766178,0.7253617
