,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
TCGA-A1-A0SQ-01,-0.64452845,-0.6418208,6.6025934,8.226316,1.4536415,3.0677779,21.206688,3.4307399,6.4185314,4.2055044,-0.6167229,-0.6268365,-0.59475434,6.4003196,1.4133637,-0.5641753,28.872272,18.847378,16.826212,9.757576,-0.63570625,7.2307725,27.624264,-0.5787852,-0.45279777,-0.6554647,9.272981,22.372772,-0.5484471,27.670254,-0.72061735,-0.48883814,39.465076,-0.6344595,-0.6042092,-0.52245396,7.5826163,-0.56104046,2.2021875,8.401659,-0.65795094,10.1277485,-0.6765645,-0.5374882,-0.6080945,-0.46553725,1.4711064,-0.56010306,1.7190199,-0.5471312
TCGA-A2-A04N-01,-0.64452845,-0.6418208,12.264628,10.962131,1.4459857,7.3919344,16.196806,3.7279835,5.019999,7.14528,-0.6167229,3.3301623,-0.59475434,-0.5235241,4.004205,-0.5641753,16.957304,9.332459,22.143225,5.7525954,-0.63570625,0.6220825,21.23803,-0.5787852,-0.45279777,2.030526,1.7325323,11.214297,-0.5484471,20.974617,-0.72061735,-0.48883814,26.52228,-0.6344595,-0.6042092,-0.52245396,10.966994,-0.56104046,-0.40669525,3.8949993,-0.65795094,6.990392,-0.6765645,-0.5374882,-0.6080945,-0.46553725,-0.53107536,-0.56010306,7.3147383,2.21076
TCGA-A2-A04P-01,-0.64452845,-0.6418208,1.8379462,-0.6532113,-0.6157402,19.716389,44.623753,1.6990056,8.481265,9.17041,-0.6167229,7.8555627,-0.59475434,-0.5235241,19.93366,-0.5641753,53.911976,5.263902,22.553976,-0.5941203,15.290075,-0.673306,21.651611,-0.5787852,6.2935505,-0.6554647,-0.55670685,-0.6235268,-0.5484471,6.622383,-0.72061735,9.604701,32.5051,-0.6344595,-0.6042092,7.9642873,-0.5923545,-0.56104046,9.748902,34.21614,-0.65795094,-0.53275824,-0.6765645,-0.5374882,-0.6080945,-0.46553725,-0.53107536,-0.56010306,46.972378,-0.5471312
TCGA-A2-A04Q-01,-0.64452845,-0.6418208,-0.17751628,-0.6532113,-0.6157402,16.916443,31.642942,0.12033898,13.284458,3.8239222,5.368253,6.121798,-0.59475434,-0.5235241,11.524015,6.0908275,51.195744,5.5772777,14.711609,-0.5941203,18.741598,-0.673306,14.151744,-0.5787852,12.629805,-0.6554647,5.556356,11.442453,-0.5484471,-0.50522506,-0.72061735,15.2303915,29.926702,-0.6344595,-0.6042092,0.26296794,1.626054,-0.56104046,17.05701,27.358479,-0.65795094,-0.53275824,-0.6765645,-0.5374882,-0.6080945,0.07425803,-0.53107536,-0.56010306,23.512047,-0.5471312
TCGA-A2-A04R-01,-0.64452845,-0.6418208,5.638579,10.450518,-0.6157402,6.3746853,28.164402,2.0516667,6.6030583,7.3096857,-0.6167229,-0.6268365,-0.59475434,2.5875523,3.0102906,-0.5641753,29.169985,18.727081,21.698547,10.245564,-0.63570625,4.1787705,28.587769,-0.5787852,-0.45279777,-0.6554647,14.384746,18.707039,-0.5484471,27.675766,-0.72061735,-0.48883814,40.830982,-0.6344595,-0.6042092,-0.52245396,4.29894,-0.56104046,4.843279,11.10965,-0.65795094,7.408738,-0.6765645,-0.5374882,-0.6080945,-0.13574156,2.342884,-0.56010306,5.41813,-0.5471312
TCGA-A2-A04T-01,-0.64452845,-0.6418208,-0.52722543,-0.6532113,-0.6157402,12.023622,41.79356,3.134087,11.411776,17.184177,4.0831256,-0.6268365,-0.59475434,-0.5235241,10.242028,-0.5641753,46.06549,9.734552,5.936476,1.5868635,18.458519,-0.673306,20.918892,-0.5787852,16.016047,-0.6554647,19.386526,-0.6235268,-0.5484471,0.88690007,-0.72061735,26.760593,29.57242,-0.6344595,-0.6042092,5.456015,-0.5923545,-0.56104046,28.884459,41.078266,-0.65795094,2.6103766,-0.6765645,-0.5374882,-0.6080945,-0.46553725,2.5611606,-0.56010306,25.439608,-0.5471312
TCGA-A2-A04U-01,-0.64452845,-0.6418208,-0.52722543,-0.6532113,-0.6157402,20.16408,55.51197,6.281878,7.125501,16.01946,-0.6167229,-0.6268365,-0.59475434,-0.5235241,25.171095,-0.5641753,57.706673,16.282307,25.015888,6.734241,9.401033,-0.673306,31.748137,-0.5787852,4.9347396,-0.6554647,2.349481,-0.6235268,-0.5484471,16.108181,-0.72061735,8.312109,39.87585,-0.6344595,-0.6042092,11.670364,-0.5923545,-0.56104046,15.165898,44.434284,-0.65795094,2.7542305,-0.6765645,-0.5374882,-0.6080945,-0.46553725,0.2783152,-0.56010306,50.157375,-0.5471312
TCGA-A2-A04V-01,-0.64452845,-0.6418208,11.517007,8.828107,-0.6157402,9.30196,25.070694,1.6513917,6.424566,5.190797,-0.6167229,-0.6268365,-0.59475434,-0.5235241,7.656396,-0.5641753,22.004784,13.79115,25.230612,4.92777,-0.63570625,2.318462,25.311396,-0.5787852,-0.45279777,-0.6554647,4.908124,13.951215,-0.5484471,25.32282,-0.72061735,-0.48883814,37.137405,-0.6344595,-0.6042092,-0.52245396,6.6589875,-0.56104046,1.3834261,7.417903,-0.65795094,4.803078,-0.6765645,-0.5374882,-0.6080945,-0.46553725,-0.53107536,-0.56010306,10.505213,0.8045174
TCGA-A2-A04W-01,-0.64452845,-0.6418208,3.528306,-0.6532113,-0.6157402,21.156593,29.33058,5.790033,13.81497,12.959534,-0.6167229,8.983568,-0.59475434,-0.5235241,3.0583675,-0.5641753,51.728447,25.84364,19.868189,4.1890793,11.270401,-0.673306,24.871262,-0.5787852,4.6587453,-0.6554647,0.46399277,5.6324406,-0.5484471,8.545175,-0.72061735,0.6704611,36.930378,-0.6344595,-0.6042092,6.7896686,14.319067,-0.56104046,10.123075,24.200825,-0.65795094,5.1712775,-0.6765645,-0.5374882,-0.6080945,-0.46553725,-0.53107536,-0.56010306,22.607313,-0.5471312
TCGA-A2-A04X-01,-0.64452845,-0.6418208,11.839033,3.1908824,-0.6157402,18.886444,29.626007,2.8490467,9.648715,7.02054,-0.6167229,-0.6268365,-0.59475434,-0.5235241,2.1139767,1.6832819,38.622643,20.444824,24.461834,0.56717044,9.274109,-0.673306,29.129509,-0.5787852,-0.45279777,-0.6554647,9.48195,34.26527,-0.5484471,20.679117,-0.72061735,-0.48883814,49.3862,-0.6344595,-0.6042092,-0.52245396,14.880651,-0.56104046,6.7482467,10.275033,-0.65795094,1.9237838,-0.6765645,-0.5374882,-0.6080945,-0.46553725,-0.53107536,-0.56010306,12.026291,-0.5471312
