,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
TCGA-A2-A0D1-01,-0.6811026,-0.71249205,-0.54240113,-0.60924554,29.829018,-0.6523531,-0.5992833,6.0534115,-0.5345323,-0.79211897,4.7035003,38.997784,-0.5487219,-0.6340868,-0.65516937,-0.49203852,-0.6279819,-0.7011989,-0.7151694,-0.576307,15.410656,-0.55984384,50.550518,-0.5933696,6.619224
TCGA-A2-A0D2-01,-0.6811026,-0.71249205,-0.54240113,9.612667,16.565077,-0.6523531,-0.5992833,-0.463977,-0.5345323,-0.79211897,-0.4629865,35.878086,-0.5487219,-0.6340868,-0.65516937,-0.49203852,-0.6279819,0.72027665,-0.7151694,-0.576307,-0.4964054,-0.55984384,51.45466,-0.5933696,2.8654466
TCGA-A2-A0D3-01,-0.6811026,-0.71249205,24.146578,-0.60924554,29.117945,-0.6523531,-0.5992833,13.593004,-0.5345323,-0.79211897,3.0563343,22.908634,11.402747,-0.6340868,-0.65516937,6.190871,-0.6279819,-0.7011989,-0.7151694,-0.576307,22.556202,13.831257,20.772902,2.8941212,-0.6126934
TCGA-A2-A0D4-01,-0.6811026,-0.71249205,6.4144216,-0.60924554,36.016697,-0.6523531,-0.5992833,18.41879,0.30268383,-0.79211897,14.936055,32.45506,-0.34292218,-0.6340868,-0.65516937,8.0747175,-0.6279819,-0.7011989,-0.7151694,-0.576307,33.561077,-0.55984384,40.16008,-0.5933696,0.44275606
TCGA-A2-A0EM-01,-0.6811026,-0.71249205,24.589563,-0.60924554,26.770216,-0.6523531,-0.5992833,12.788367,-0.5345323,-0.79211897,-0.4629865,21.868216,6.7883377,-0.6340868,-0.65516937,2.393385,-0.6279819,-0.7011989,-0.7151694,-0.576307,19.438414,17.820526,19.792587,4.30482,-0.6126934
TCGA-A2-A0EN-01,-0.6811026,-0.71249205,14.291063,-0.60924554,8.757369,-0.6523531,-0.5992833,2.953786,3.8804944,-0.79211897,-0.4629865,12.772323,-0.5487219,-0.6340868,-0.65516937,-0.49203852,-0.6279819,-0.66800416,6.75676,1.908174,3.393784,6.6767354,10.786784,-0.5933696,12.431146
TCGA-A2-A0EO-01,-0.6811026,-0.71249205,18.815533,-0.60924554,17.87559,-0.6523531,-0.5992833,5.6651745,2.9587421,-0.79211897,-0.4629865,17.219446,-0.5487219,-0.6340868,-0.65516937,0.6965625,-0.6279819,-0.7011989,-0.7151694,-0.576307,12.008134,14.255982,15.867005,-0.5933696,9.202538
TCGA-A2-A0EP-01,-0.6811026,-0.71249205,7.096492,19.782492,1.8168342,-0.6523531,-0.5992833,1.7380375,-0.5345323,-0.79211897,-0.4629865,23.08495,-0.5487219,-0.6340868,-0.65516937,-0.49203852,-0.6279819,-0.7011989,18.875292,9.8236685,-0.4964054,-0.55984384,20.60978,1.6973373,0.80042243
TCGA-A2-A0EQ-01,-0.6811026,-0.71249205,-0.54240113,0.21008217,18.328608,-0.6523531,-0.5992833,6.3261175,-0.5345323,-0.79211897,-0.4629865,25.95742,-0.5487219,-0.6340868,-0.65516937,-0.49203852,-0.6279819,1.7276373,-0.7151694,-0.576307,11.62334,-0.55984384,31.171566,-0.5933696,16.832993
TCGA-A2-A0ER-01,-0.6811026,-0.71249205,15.210342,-0.60924554,33.834152,-0.6523531,2.4032662,28.050493,-0.5345323,-0.79211897,18.737392,22.898048,11.146685,-0.6340868,-0.65516937,13.463431,-0.6279819,-0.7011989,-0.7151694,-0.576307,35.87443,9.545077,24.830143,-0.5933696,-0.6126934
TCGA-A2-A0ES-01,-0.6811026,-0.71249205,14.071629,-0.60924554,11.744292,-0.6523531,2.8236043,10.082166,-0.5345323,-0.79211897,-0.4629865,8.281519,0.24100798,2.3379476,-0.65516937,-0.20409873,-0.6279819,-0.7011989,-0.7151694,-0.576307,7.529543,16.26545,6.9544773,3.4240694,-0.6126934
TCGA-A2-A0ET-01,-0.6811026,-0.71249205,13.893113,-0.60924554,37.300747,-0.6523531,-0.33171827,35.00734,-0.5345323,-0.79211897,27.995201,26.110535,16.869858,-0.6340868,-0.65516937,14.898247,-0.6279819,-0.7011989,-0.7151694,-0.576307,42.113087,4.020669,30.18054,-0.5933696,-0.6126934
TCGA-A2-A0EU-01,-0.6811026,-0.71249205,14.982792,-0.60924554,33.973972,-0.6523531,0.64409405,18.461147,3.9632213,-0.79211897,12.822889,25.669113,5.334684,-0.6340868,-0.65516937,14.391842,-0.6279819,-0.7011989,-0.7151694,-0.576307,32.389706,5.4124055,25.844036,-0.5933696,0.6744801
TCGA-A2-A0EV-01,-0.6811026,-0.71249205,15.05971,-0.60924554,24.25694,-0.6523531,-0.41261667,8.497646,4.0767384,-0.79211897,-0.4629865,19.305813,-0.5487219,1.5133636,-0.65516937,7.833004,-0.6279819,-0.7011989,-0.7151694,-0.576307,19.517717,11.273399,16.861298,-0.5933696,12.096711
TCGA-A2-A0EW-01,-0.6811026,-0.71249205,14.221677,-0.60924554,7.287139,-0.6523531,5.053046,5.908485,-0.5345323,-0.79211897,-0.4629865,8.423436,-0.3524418,-0.18799189,-0.65516937,-0.49203852,-0.6279819,-0.7011989,-0.7151694,-0.11781749,3.964277,13.534567,4.3511705,0.9714327,-0.6126934
TCGA-A2-A0EX-01,-0.6811026,-0.71249205,17.877428,-0.60924554,21.72176,-0.6523531,-0.5992833,7.3282104,2.8734407,-0.79211897,-0.4629865,20.619083,-0.5487219,-0.6340868,-0.65516937,1.5390053,-0.6279819,-0.7011989,-0.7151694,-0.576307,16.518343,12.828399,21.210972,-0.5933696,8.7834635
TCGA-A2-A0EY-01,-0.6811026,-0.71249205,8.89746,-0.60924554,25.75388,-0.6523531,-0.5992833,6.820999,-0.030334413,-0.79211897,-0.4629865,22.59185,-0.5487219,-0.6340868,-0.65516937,4.7135525,-0.6279819,-0.7011989,-0.7151694,-0.576307,20.024221,-0.55984384,25.355707,-0.5933696,20.859219
